"","target_id","pval","qval","test_stat","rss","degrees_free","mean_obs","var_obs","tech_var","sigma_sq","smooth_sigma_sq","final_sigma_sq","entrez","symbol","chr","start","end","strand","biotype","description"
"1245","ENSMUSG00000021987",0.000176295613691789,0.000759004119638496,14.0682408422293,0.355114744244142,1,6.35343875043115,0.0335296660011969,0.00616703215728979,0.0293444422671244,0.0650489701881548,0.0650489701881548,219135,"Mtmr6","14",60265228,60302370,1,"protein_coding","myotubularin related protein 6 [Source:MGI Symbol;Acc:MGI:2145637]"
"1246","ENSMUSG00000021991",0.00318651357533426,0.00816438959753401,8.69747381163293,4.35086863556024,1,3.57632672790667,0.619858031184003,0.0489015350241396,0.386185328531885,0.459744777258918,0.459744777258918,12294,"Cacna2d3","14",28904943,29721864,-1,"protein_coding","calcium channel, voltage-dependent, alpha2/delta subunit 3 [Source:MGI Symbol;Acc:MGI:1338890]"
"1247","ENSMUSG00000021993",0.00022988233863035,0.000938515785407713,13.5695675307068,0.347391723285123,1,6.00069676616726,0.0325306144888079,0.0106552333089418,0.0240839390195706,0.0650651095779283,0.0650651095779283,70478,"Mipep","14",60784573,60905478,1,"protein_coding","mitochondrial intermediate peptidase [Source:MGI Symbol;Acc:MGI:1917728]"
"1248","ENSMUSG00000021994",0.000246189361021595,0.000995000100447397,13.4409618973263,4.02297991144273,1,5.0534398334631,0.36587097505389,0.0294983648569482,0.372799626287325,0.0811139327591738,0.372799626287325,22418,"Wnt5a","14",28504750,28527448,1,"protein_coding","wingless-type MMTV integration site family, member 5A [Source:MGI Symbol;Acc:MGI:98958]"
"1249","ENSMUSG00000022010",1.60448048541607e-08,4.09826830340215e-07,31.9224974391187,3.28721640896528,1,7.04560342715431,0.301031800631142,0.00188385396631769,0.326837786930211,0.0730993692182111,0.326837786930211,21807,"Tsc22d1","14",76414961,76507765,1,"protein_coding","TSC22 domain family, member 1 [Source:MGI Symbol;Acc:MGI:109127]"
"1250","ENSMUSG00000022016",5.05986191124221e-05,0.000268523742604913,16.4255491682672,0.560351432250623,1,7.43412607494567,0.0545879737426526,0.00355303730368543,0.0524821059213769,0.0807466862418552,0.0807466862418552,219181,"Akap11","14",78492246,78536860,-1,"protein_coding","A kinase (PRKA) anchor protein 11 [Source:MGI Symbol;Acc:MGI:2684060]"
"1251","ENSMUSG00000022021",0.00010431410502019,0.000492821991961783,15.0569741177752,9.46755976288166,1,4.4286030470904,0.870337389934813,0.495332659701874,0.451423316586291,0.132893845121583,0.451423316586291,56419,"Diaph3","14",86655367,87141224,-1,"protein_coding","diaphanous related formin 3 [Source:MGI Symbol;Acc:MGI:1927222]"
"1252","ENSMUSG00000022024",0.00405422163932029,0.00986840459214697,8.25936903959452,0.217335383684954,1,6.1831289160746,0.0204507074606634,0.00875874392286252,0.0129747944456329,0.0645844774333566,0.0645844774333566,67955,"Sugt1","14",79587691,79629755,1,"protein_coding","SGT1, suppressor of G2 allele of SKP1 (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1915205]"
"1253","ENSMUSG00000022025",9.78784037310632e-10,5.84272399897896e-08,37.3667149291063,90.5121107617969,1,2.23902988681719,8.31071138496558,0.0264761900279907,9.0247348861517,1.1389436903369,9.0247348861517,16840,"Cnmd","14",79637690,79662170,-1,"protein_coding","chondromodulin [Source:MGI Symbol;Acc:MGI:1341171]"
"1254","ENSMUSG00000022031",6.41630658381593e-05,0.000328853236928716,15.9756323470007,0.233800502229036,1,6.8646780449375,0.0222857730357168,0.00343189580161868,0.0199481544212849,0.0703203622631906,0.0703203622631906,74195,"Elp3","14",65530449,65593075,-1,"protein_coding","elongator acetyltransferase complex subunit 3 [Source:MGI Symbol;Acc:MGI:1921445]"
"1255","ENSMUSG00000022033",7.54953107890998e-08,1.33818766252618e-06,28.9183246056248,32.0374557904136,1,3.68783537893756,2.91625394346191,0.0769420521185673,3.12680352692279,0.397388227369321,3.12680352692279,52033,"Pbk","14",65805837,65817822,1,"protein_coding","PDZ binding kinase [Source:MGI Symbol;Acc:MGI:1289156]"
"1256","ENSMUSG00000022034",1.85536840565127e-05,0.00011600379805036,18.332277871423,31.4017730088573,1,3.15868527150175,2.86973778082642,0.0568952200086059,3.08328208087713,0.680163476288832,3.08328208087713,71988,"Esco2","14",65819038,65833994,-1,"protein_coding","establishment of sister chromatid cohesion N-acetyltransferase 2 [Source:MGI Symbol;Acc:MGI:1919238]"
"1257","ENSMUSG00000022037",1.4790946584518e-13,2.00736634158747e-10,54.597689042925,61.8952492676656,1,6.63713831914555,5.62794678966703,0.0155837900315766,6.17394113673499,0.0674471783974606,6.17394113673499,12759,"Clu","14",65968483,65981547,1,"protein_coding","clusterin [Source:MGI Symbol;Acc:MGI:88423]"
"1258","ENSMUSG00000022040",0.000822952128704905,0.00272523017868067,11.1887399306533,32.0884781623686,1,3.73369987791896,2.95800780690619,0.0525768726807155,3.15627094355614,0.372293345620102,3.15627094355614,13850,"Ephx2","14",66084374,66124500,-1,"protein_coding","epoxide hydrolase 2, cytoplasmic [Source:MGI Symbol;Acc:MGI:99500]"
"1259","ENSMUSG00000022043",3.02070126664579e-05,0.000174306476534534,17.404750136752,0.448019336061087,1,6.64814849993943,0.0416272337927868,0.00179595750262215,0.0430059761034865,0.0675711486014566,0.0675711486014566,66854,"Trim35","14",66297031,66311424,1,"protein_coding","tripartite motif-containing 35 [Source:MGI Symbol;Acc:MGI:1914104]"
"1260","ENSMUSG00000022051",7.23283402849989e-05,0.000363164131705699,15.7489430017928,1.57996915083514,1,5.7660828076383,0.143725298845205,0.0308677487904879,0.127129166293026,0.066996325170575,0.127129166293026,12177,"Bnip3l","14",66985239,67008877,-1,"protein_coding","BCL2/adenovirus E1B interacting protein 3-like [Source:MGI Symbol;Acc:MGI:1332659]"
"1261","ENSMUSG00000022070",5.76466879372779e-05,0.000299933266554251,16.1784338562872,35.9521092640847,1,3.50967774577578,3.41907167602156,0.312770259803368,3.2824406666051,0.496534639177616,3.2824406666051,77744,"Bora","14",99046427,99074537,1,"protein_coding","bora, aurora kinase A activator [Source:MGI Symbol;Acc:MGI:1924994]"
"1262","ENSMUSG00000022075",2.74611153050777e-05,0.000160434926028918,17.585940246988,1.32612649108609,1,5.91123189278793,0.137183689308759,0.0158092558654949,0.116803393243115,0.0657221109181645,0.116803393243115,246710,"Rhobtb2","14",69784990,69805636,-1,"protein_coding","Rho-related BTB domain containing 2 [Source:MGI Symbol;Acc:MGI:2180557]"
"1263","ENSMUSG00000022090",1.88694623767778e-07,2.72938143361533e-06,27.1455953336554,13.5277291181206,1,4.19418643132546,1.25146586640202,0.138324344921921,1.21444856689014,0.18023780871287,1.21444856689014,213019,"Pdlim2","14",70164218,70177681,-1,"protein_coding","PDZ and LIM domain 2 [Source:MGI Symbol;Acc:MGI:2384850]"
"1264","ENSMUSG00000022091",0.00017712362944462,0.000761637018271795,14.0594282663017,69.0872405972593,1,3.05678106383431,6.35555515104071,0.0890359721699617,6.81968808755597,0.737896802608226,6.81968808755597,20410,"Sorbs3","14",70180468,70207637,-1,"protein_coding","sorbin and SH3 domain containing 3 [Source:MGI Symbol;Acc:MGI:700013]"
"1265","ENSMUSG00000022094",8.08309358186287e-08,1.39927993937439e-06,28.7860570420807,13.4857826691999,1,4.26780157483493,1.25602976873587,0.154462944999968,1.19411532192002,0.16193551747989,1.19411532192002,213053,"Slc39a14","14",70303469,70351425,-1,"protein_coding","solute carrier family 39 (zinc transporter), member 14 [Source:MGI Symbol;Acc:MGI:2384851]"
"1266","ENSMUSG00000022096",5.15763759444013e-06,4.03718528944106e-05,20.7778376262145,42.9123844996272,1,2.78706009220146,4.10057707067337,0.124924811598442,4.16631363836427,0.893748200311679,4.16631363836427,15460,"Hr","14",70552212,70573548,1,"protein_coding","hairless [Source:MGI Symbol;Acc:MGI:96223]"
"1267","ENSMUSG00000022098",3.58108158246354e-05,0.00020111788584035,17.0814268351508,1.95349915321009,1,7.49509872890693,0.181648261102719,0.00262882969964865,0.19272108562136,0.0821783468234544,0.19272108562136,12153,"Bmp1","14",70474557,70520260,-1,"protein_coding","bone morphogenetic protein 1 [Source:MGI Symbol;Acc:MGI:88176]"
"1268","ENSMUSG00000022100",0.0020562298966407,0.00573170520208382,9.49865125366209,0.199042333769098,1,7.27530283612842,0.0187264934167917,0.0129173103462386,0.00698692303067118,0.0773241918593823,0.0773241918593823,65246,"Xpo7","14",70654246,70766628,-1,"protein_coding","exportin 7 [Source:MGI Symbol;Acc:MGI:1929705]"
"1269","ENSMUSG00000022105",0.00241784481847302,0.00652016631063216,9.20174539284086,2.57098664817609,1,3.76649420081784,0.24975378517836,0.0533456444586619,0.203753020358947,0.354759591647038,0.354759591647038,19645,"Rb1","14",73183673,73325822,-1,"protein_coding","RB transcriptional corepressor 1 [Source:MGI Symbol;Acc:MGI:97874]"
"1270","ENSMUSG00000022106",0.00106078250505807,0.00336703946237872,10.7183495554569,0.407756221210335,1,5.56982342210204,0.0400896046692094,0.0183529866959572,0.0224226354250763,0.0692509008368631,0.0692509008368631,105670,"Rcbtb2","14",73123037,73207843,1,"protein_coding","regulator of chromosome condensation (RCC1) and BTB (POZ) domain containing protein 2 [Source:MGI Symbol;Acc:MGI:1917200]"
"1271","ENSMUSG00000022108",2.8126274351861e-10,2.63899456818728e-08,39.8005718385933,7.99342907668728,1,8.24591386028801,0.731120125519545,0.0026258262537635,0.796717081414964,0.106276163132918,0.796717081414964,16432,"Itm2b","14",73362231,73385271,-1,"protein_coding","integral membrane protein 2B [Source:MGI Symbol;Acc:MGI:1309517]"
"1272","ENSMUSG00000022109",0.000190475312745144,0.000806968558571689,13.922786175333,0.919231581850463,1,5.27090021673242,0.0866939075249493,0.0161451054539952,0.0757780527310511,0.0756928875988091,0.0757780527310511,67381,"Med4","14",73510049,73518545,1,"protein_coding","mediator complex subunit 4 [Source:MGI Symbol;Acc:MGI:1914631]"
"1273","ENSMUSG00000022110",0.00371967827494994,0.00922108061758787,8.41583057512073,0.178578676242517,1,5.67310095490896,0.0170351015977074,0.00349287479845018,0.0143649928258016,0.0679061895716116,0.0679061895716116,20916,"Sucla2","14",73525319,73596142,1,"protein_coding","succinate-Coenzyme A ligase, ADP-forming, beta subunit [Source:MGI Symbol;Acc:MGI:1306775]"
"1274","ENSMUSG00000022111",0.00141173257713826,0.00421588128262194,10.1904056229342,0.709024124466482,1,5.68233493649631,0.0688412046252548,0.0163640418837539,0.0545383705628942,0.0678063077651722,0.0678063077651722,50933,"Uchl3","14",101653967,101696124,1,"protein_coding","ubiquitin carboxyl-terminal esterase L3 (ubiquitin thiolesterase) [Source:MGI Symbol;Acc:MGI:1355274]"
"1275","ENSMUSG00000022114",2.12264219100447e-06,1.93861558703419e-05,22.4807128226918,5.54702032833824,1,6.89539452698533,0.542316689683814,0.00390543940223161,0.550796593431592,0.0707601083707709,0.550796593431592,24064,"Spry2","14",105891949,105896819,-1,"protein_coding","sprouty homolog 2 (Drosophila) [Source:MGI Symbol;Acc:MGI:1345138]"
"1276","ENSMUSG00000022120",2.85965320958132e-05,0.00016582925122228,17.5089038396042,1.30252694377893,1,5.3313009125355,0.121105806882172,0.0263602166374883,0.103892477740405,0.0744837728295158,0.103892477740405,72486,"Rnf219","14",104477534,104522666,-1,"protein_coding","ring finger protein 219 [Source:MGI Symbol;Acc:MGI:1919736]"
"1277","ENSMUSG00000022122",5.48593880895556e-12,1.93022756993101e-09,47.5051587186788,8.86787481605987,1,9.36773260972459,0.81002075299315,0.000574221530815197,0.886213260075172,0.176130481680333,0.886213260075172,13618,"Ednrb","14",103814625,103844173,-1,"protein_coding","endothelin receptor type B [Source:MGI Symbol;Acc:MGI:102720]"
"1278","ENSMUSG00000022124",6.00408587770801e-05,0.000310667296481112,16.101361402377,1.62668611477884,1,6.44106328013219,0.147973081411824,0.016419577706162,0.146249033771722,0.0655909285248506,0.146249033771722,50789,"Fbxl3","14",103080239,103099566,-1,"protein_coding","F-box and leucine-rich repeat protein 3 [Source:MGI Symbol;Acc:MGI:1354702]"
"1279","ENSMUSG00000022131",0.000850926951916267,0.00280008087941771,11.1267251574563,0.716983944259263,1,5.5970994722615,0.0657972839757176,0.0146566454957764,0.0570417489301499,0.0688484238226219,0.0688484238226219,58245,"Gpr180","14",118137127,118164232,1,"protein_coding","G protein-coupled receptor 180 [Source:MGI Symbol;Acc:MGI:1930949]"
"1280","ENSMUSG00000022136",1.38505003059745e-07,2.13507055099983e-06,27.7436090627677,1.83906278029043,1,7.72043150574616,0.174685014372787,0.00172383759441815,0.182182440434625,0.0880845928096674,0.182182440434625,100037258,"Dnajc3","14",118937932,118981702,1,"protein_coding","DnaJ heat shock protein family (Hsp40) member C3 [Source:MGI Symbol;Acc:MGI:107373]"
"1281","ENSMUSG00000022141",0.000226723379687709,0.000930477896488639,13.5955413198159,0.292762154870667,1,6.71965306087775,0.0272490035799505,0.00475491491958772,0.0245213005674789,0.0684127816091508,0.0684127816091508,71175,"Nipbl","15",8291225,8444463,-1,"protein_coding","Nipped-B homolog (Drosophila) [Source:MGI Symbol;Acc:MGI:1913976]"
"1282","ENSMUSG00000022146",1.50489583470393e-05,9.76482433269855e-05,18.7313291086166,61.7049675287097,1,4.67169780995477,5.72763614872032,0.0323366554005738,6.13816009747039,0.105792212005937,6.13816009747039,18414,"Osmr","15",6813577,6874969,-1,"protein_coding","oncostatin M receptor [Source:MGI Symbol;Acc:MGI:1330819]"
"1283","ENSMUSG00000022151",3.95694838173476e-05,0.00021959815269927,16.8919286412662,1.24446458018463,1,5.45346147081423,0.113209545580308,0.0299123623166357,0.0945340957018272,0.0714968539698445,0.0945340957018272,67515,"Ttc33","15",5185525,5218336,1,"protein_coding","tetratricopeptide repeat domain 33 [Source:MGI Symbol;Acc:MGI:1914765]"
"1284","ENSMUSG00000022160",0.00288580150155116,0.00751986119845049,8.87829990174203,0.397087164384294,1,5.04778572654897,0.0361162407665886,0.0298049908679809,0.00990372557044849,0.0813260723101322,0.0813260723101322,56335,"Mettl3","14",52294668,52305128,-1,"protein_coding","methyltransferase like 3 [Source:MGI Symbol;Acc:MGI:1927165]"
"1285","ENSMUSG00000022174",0.000447230165013749,0.00163488762140351,12.3237548369059,0.156117680533078,1,7.71814321975888,0.0146765670218784,0.00417457893984273,0.0114371891134651,0.0880194791264827,0.0880194791264827,13135,"Dad1","14",54235479,54254104,-1,"protein_coding","defender against cell death 1 [Source:MGI Symbol;Acc:MGI:101912]"
"1286","ENSMUSG00000022175",1.53740531078909e-06,1.50257598919481e-05,23.1006273343446,3.31900991702564,1,6.69401577987516,0.301757204541297,0.00601705929910384,0.325883932403461,0.0681036877705072,0.325883932403461,65107,"Lrp10","14",54464164,54471497,1,"protein_coding","low-density lipoprotein receptor-related protein 10 [Source:MGI Symbol;Acc:MGI:1929480]"
"1287","ENSMUSG00000022177",1.43478439746821e-05,9.40528905913722e-05,18.8223169615725,11.8396136615108,1,4.15334068866235,1.07638477812608,0.445141298841643,0.738820067309438,0.191879643101024,0.738820067309438,219072,"Haus4","14",54541785,54554361,-1,"protein_coding","HAUS augmin-like complex, subunit 4 [Source:MGI Symbol;Acc:MGI:1261794]"
"1288","ENSMUSG00000022178",1.54891167772435e-06,1.50860781676764e-05,23.0862905246101,4.63426634828953,1,5.92471109665251,0.425943105501916,0.0111901943374937,0.452236440491459,0.0656039158452011,0.452236440491459,16475,"Ajuba","14",54567469,54577661,-1,"protein_coding","ajuba LIM protein [Source:MGI Symbol;Acc:MGI:1341886]"
"1289","ENSMUSG00000022180",3.27648272094018e-06,2.76790022896231e-05,21.6474325693436,41.8942038731146,1,2.03301821954002,3.84848476581113,0.468231332713885,3.72118905459758,1.16794229252829,3.72118905459758,50934,"Slc7a8","14",54722216,54781886,-1,"protein_coding","solute carrier family 7 (cationic amino acid transporter, y+ system), member 8 [Source:MGI Symbol;Acc:MGI:1355323]"
"1290","ENSMUSG00000022184",0.000123431747869301,0.000564325015271638,14.739519333419,4.16274727560508,1,3.63798239566081,0.378507076851331,0.0519912927668193,0.364283434793689,0.425171689066992,0.425171689066992,106052,"Fbxo4","15",3965445,3979573,-1,"protein_coding","F-box protein 4 [Source:MGI Symbol;Acc:MGI:2146220]"
"1291","ENSMUSG00000022186",1.08749225371619e-05,7.50999312011858e-05,19.3512291160264,1.46338788091667,1,6.85364279434761,0.139695461155847,0.00572232414343363,0.140616463948234,0.0701654869972002,0.140616463948234,67041,"Oxct1","15",4026383,4155344,1,"protein_coding","3-oxoacid CoA transferase 1 [Source:MGI Symbol;Acc:MGI:1914291]"
"1292","ENSMUSG00000022194",0.000115468524620109,0.000534749593781972,14.8652854249969,1.38506018349205,1,5.41074569145237,0.125974532615386,0.0222495023156409,0.116256516033565,0.0725908607581175,0.116256516033565,54196,"Pabpn1","14",54892500,54898169,1,"protein_coding","poly(A) binding protein, nuclear 1 [Source:MGI Symbol;Acc:MGI:1859158]"
"1293","ENSMUSG00000022200",3.55823538218709e-07,4.47130399722331e-06,25.9202140364692,1.76915333446643,1,7.96342926766013,0.160913280646897,0.00192226059399355,0.174993072852649,0.0956556904301963,0.174993072852649,66629,"Golph3","15",12321496,12351265,1,"protein_coding","golgi phosphoprotein 3 [Source:MGI Symbol;Acc:MGI:1913879]"
"1294","ENSMUSG00000022201",0.000486375686373942,0.00174957532711837,12.1671883087999,0.721108834515103,1,5.89833389362297,0.0655905842260653,0.0127201653923241,0.0593907180591861,0.0658405402012078,0.0658405402012078,22763,"Zfr","15",12117831,12185683,1,"protein_coding","zinc finger RNA binding protein [Source:MGI Symbol;Acc:MGI:1341890]"
"1295","ENSMUSG00000022203",2.60063033415415e-05,0.000153464449991134,17.6894644158743,4.81205362884349,1,5.22420691410822,0.438881258158053,0.125676516219318,0.355528846665032,0.0766043518364087,0.355528846665032,13644,"Efs","14",54916543,54926788,-1,"protein_coding","embryonal Fyn-associated substrate [Source:MGI Symbol;Acc:MGI:105311]"
"1296","ENSMUSG00000022204",0.000727437312105607,0.00246163806938551,11.4178013076678,0.503691491320034,1,5.84200514855806,0.0538121113641349,0.0171783440273782,0.0331908051046252,0.0663381755375467,0.0663381755375467,68966,"Ngdn","14",55015454,55024135,1,"protein_coding","neuroguidin, EIF4E binding protein [Source:MGI Symbol;Acc:MGI:1916216]"
"1297","ENSMUSG00000022205",8.5424546723378e-05,0.000418615971652097,15.434280072242,0.685544625665601,1,6.64296082437176,0.0623809584744598,0.00512561840275866,0.0634288441638014,0.0675125524072406,0.0675125524072406,20024,"Sub1","15",11981339,11996983,-1,"protein_coding","SUB1 homolog (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:104811]"
"1298","ENSMUSG00000022214",2.48621703543972e-07,3.37983110033086e-06,26.6125639495029,2.66113624836519,1,6.37163915710835,0.243367169156323,0.0221597892311739,0.243953835605345,0.0651454840715814,0.243953835605345,28199,"Dcaf11","14",55560006,55570065,1,"protein_coding","DDB1 and CUL4 associated factor 11 [Source:MGI Symbol;Acc:MGI:90168]"
"1299","ENSMUSG00000022218",3.69103327954946e-08,7.77658718209267e-07,30.3053662394399,119.623093525172,1,2.90798283360133,10.9658560574661,0.183387727336733,11.7789216251804,0.824095638879528,11.7789216251804,21816,"Tgm1","14",55700009,55713492,-1,"protein_coding","transglutaminase 1, K polypeptide [Source:MGI Symbol;Acc:MGI:98730]"
"1300","ENSMUSG00000022228",0.0036060740229363,0.00900255302368223,8.47223847242298,0.168422924434953,1,5.76969020659772,0.0153274655758658,0.0110720576626778,0.00577023478081751,0.0669642202803348,0.0669642202803348,432731,"Zscan26","13",21442180,21453730,-1,"protein_coding","zinc finger and SCAN domain containing 26 [Source:MGI Symbol;Acc:MGI:3531417]"
"1301","ENSMUSG00000022231",0.00297635000123724,0.00771297181318594,8.82190977618829,5.34550244976942,1,4.36439416009492,0.510920745499012,0.409675615401217,0.124874629575725,0.142938686815875,0.142938686815875,20356,"Sema5a","15",32244813,32696341,1,"protein_coding","sema domain, seven thrombospondin repeats (type 1 and type 1-like), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 5A [Source:MGI Symbol;Acc:MGI:107556]"
"1302","ENSMUSG00000022234",1.57493567713056e-06,1.53077656905631e-05,23.0542550361548,0.872806779119448,1,7.27702117689358,0.0811006918513827,0.00133817527936768,0.0859425026325771,0.0773589393621404,0.0859425026325771,12465,"Cct5","15",31590800,31601847,-1,"protein_coding","chaperonin containing Tcp1, subunit 5 (epsilon) [Source:MGI Symbol;Acc:MGI:107185]"
"1303","ENSMUSG00000022253",0.000192781748449076,0.000814044502751963,13.9001630026558,3.31443113532689,1,5.85672884803484,0.303208516808584,0.060587474005718,0.270855639526971,0.0662107705858798,0.270855639526971,68646,"Nadk2","15",9071260,9110487,1,"protein_coding","NAD kinase 2, mitochondrial [Source:MGI Symbol;Acc:MGI:1915896]"
"1304","ENSMUSG00000022255",0.000207887156839402,0.00086639142592767,13.7584175546358,0.11244329966558,1,6.80037403800578,0.0143569085532297,0.00631519500274192,0.00492913496381604,0.06944067023395,0.06944067023395,67154,"Mtdh","15",34082694,34142386,1,"protein_coding","metadherin [Source:MGI Symbol;Acc:MGI:1914404]"
"1305","ENSMUSG00000022257",0.000144713011586239,0.000644522444640738,14.4397797325316,1.19078662661055,1,7.57710838852907,0.123918678427865,0.0251445989462356,0.093934063714819,0.0842128006756696,0.093934063714819,114128,"Laptm4b","15",34238026,34284295,1,"protein_coding","lysosomal-associated protein transmembrane 4B [Source:MGI Symbol;Acc:MGI:1890494]"
"1306","ENSMUSG00000022261",5.1055110634568e-10,3.80184987868207e-08,38.6365022179831,4.61512577861445,1,7.32310159214271,0.419682197627781,0.00313254720961136,0.458380030651834,0.0783090036762799,0.458380030651834,15529,"Sdc2","15",32920723,33034730,1,"protein_coding","syndecan 2 [Source:MGI Symbol;Acc:MGI:1349165]"
"1307","ENSMUSG00000022262",6.39819203304687e-08,1.18018551340893e-06,29.2388934366637,53.497839390519,1,3.11908929151894,4.88864304312001,0.162873726336794,5.1869102127151,0.702393970171935,5.1869102127151,110082,"Dnah5","15",28203752,28472045,1,"protein_coding","dynein, axonemal, heavy chain 5 [Source:MGI Symbol;Acc:MGI:107718]"
"1308","ENSMUSG00000022265",7.23758717319279e-09,2.28332122312397e-07,33.4698885426199,11.8738245231808,1,6.85843443188804,1.08390192993989,0.00816121493737485,1.17922123738071,0.0702325349469096,1.17922123738071,11732,"Ank","15",27466677,27594909,1,"protein_coding","progressive ankylosis [Source:MGI Symbol;Acc:MGI:3045421]"
"1309","ENSMUSG00000022270",9.25163395565373e-07,9.88667397812229e-06,24.0778931825356,70.7568264910655,1,3.70661841420405,6.88891667401407,0.0246235617396044,7.05105908736695,0.387041992979313,7.05105908736695,66270,"Retreg1","15",25843264,25973687,1,"protein_coding","reticulophagy regulator 1 [Source:MGI Symbol;Acc:MGI:1913520]"
"1310","ENSMUSG00000022272",1.7211755888253e-07,2.53387293275389e-06,27.3233811467342,2.86821120439549,1,6.25441774342914,0.260764123990719,0.00389116703886484,0.282929953400684,0.0646792687149313,0.282929953400684,17909,"Myo10","15",25622525,25813673,1,"protein_coding","myosin X [Source:MGI Symbol;Acc:MGI:107716]"
"1311","ENSMUSG00000022280",2.49846932202583e-05,0.000148619853077733,17.7657014686043,0.848865664828384,1,5.99225063709939,0.0801617918558823,0.0160482495655022,0.0688383169173362,0.0651145771557363,0.0688383169173362,30945,"Rnf19a","15",36239934,36283147,-1,"protein_coding","ring finger protein 19A [Source:MGI Symbol;Acc:MGI:1353623]"
"1312","ENSMUSG00000022285",6.79360990076859e-05,0.000344925201094578,15.8674802001622,0.0346215177927086,1,7.28039884666061,0.00322565159308962,0.00150362973837999,0.00195852204089087,0.0774273825937136,0.0774273825937136,22631,"Ywhaz","15",36770770,36794547,-1,"protein_coding","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, zeta polypeptide [Source:MGI Symbol;Acc:MGI:109484]"
"1313","ENSMUSG00000022297",0.000171303744531797,0.000742052600966611,14.122268984093,10.2096610676565,1,3.10093705689449,0.928253078154171,0.243832451606054,0.777133655159601,0.71267746723797,0.777133655159601,14368,"Fzd6","15",39006280,39038186,1,"protein_coding","frizzled class receptor 6 [Source:MGI Symbol;Acc:MGI:108474]"
"1314","ENSMUSG00000022305",0.00101457785555815,0.00324908769628844,10.8007718233735,0.533622330007818,1,5.62163302326192,0.053773463603323,0.0185272324387654,0.0348350005620165,0.0685179576235769,0.0685179576235769,239393,"Lrp12","15",39870603,39943994,-1,"protein_coding","low density lipoprotein-related protein 12 [Source:MGI Symbol;Acc:MGI:2443132]"
"1315","ENSMUSG00000022309",1.93534819079836e-07,2.78223599972382e-06,27.0966321206711,6.57439774334896,1,5.68394755217657,0.597714963752877,0.0685310448237978,0.588908729511098,0.0677891321856775,0.588908729511098,11600,"Angpt1","15",42424727,42676977,-1,"protein_coding","angiopoietin 1 [Source:MGI Symbol;Acc:MGI:108448]"
"1316","ENSMUSG00000022312",7.64786204821403e-07,8.41563803491511e-06,24.4445734559999,0.738453156182896,1,7.24957069727343,0.0671671956160063,0.00254777095468836,0.0712975446636013,0.0768096255073007,0.0768096255073007,68135,"Eif3h","15",51786558,51865481,-1,"protein_coding","eukaryotic translation initiation factor 3, subunit H [Source:MGI Symbol;Acc:MGI:1915385]"
"1317","ENSMUSG00000022314",0.000508349055932379,0.0018149428242497,12.0847871116129,1.26944418709821,1,7.2457116943685,0.124452855610024,0.00225286802878369,0.124691550681037,0.0767333858212019,0.124691550681037,19357,"Rad21","15",51962605,51991760,-1,"protein_coding","RAD21 cohesin complex component [Source:MGI Symbol;Acc:MGI:108016]"
"1318","ENSMUSG00000022321",0.00085336403718315,0.00280674239932869,11.1214205390926,0.679487593470178,1,5.97775476087464,0.0669058162239473,0.00852385130483362,0.0594249080421842,0.0652054513235143,0.0652054513235143,320873,"Cdh10","15",18818947,19014236,1,"protein_coding","cadherin 10 [Source:MGI Symbol;Acc:MGI:107436]"
"1319","ENSMUSG00000022322",9.84224791751079e-08,1.6324429732076e-06,28.4047705565213,25.591437601736,1,4.83772744646768,2.33509233233737,0.127054125023689,2.43208963514991,0.0932475856675934,2.43208963514991,20419,"Shcbp1","8",4735976,4779567,-1,"protein_coding","Shc SH2-domain binding protein 1 [Source:MGI Symbol;Acc:MGI:1338802]"
"1320","ENSMUSG00000022323",2.22339110264644e-12,9.77875199332688e-10,49.2762412268317,26.81591956742,1,6.45665741835562,2.43781108893921,0.0286297596806831,2.65296219706132,0.065707350787515,2.65296219706132,15473,"Rida","15",34484021,34495255,-1,"protein_coding","reactive intermediate imine deaminase A homolog [Source:MGI Symbol;Acc:MGI:1095401]"
"1321","ENSMUSG00000022332",3.10740398090902e-05,0.000178650341614843,17.3509652968553,2.87819116009146,1,6.21130922746752,0.265282414871228,0.117425810164647,0.170393305844499,0.0646041079037301,0.170393305844499,13992,"Khdrbs3","15",68928420,69093512,1,"protein_coding","KH domain containing, RNA binding, signal transduction associated 3 [Source:MGI Symbol;Acc:MGI:1313312]"
"1322","ENSMUSG00000022336",5.90554350251533e-05,0.000306356871560637,16.1327028831721,2.10092094885472,1,7.42024590741484,0.193256552546642,0.00275490513356483,0.207337189751907,0.0804301432225182,0.207337189751907,16341,"Eif3e","15",43250040,43282736,-1,"protein_coding","eukaryotic translation initiation factor 3, subunit E [Source:MGI Symbol;Acc:MGI:99257]"
"1323","ENSMUSG00000022342",1.08365940237759e-06,1.12806378913182e-05,23.773468672865,54.4438936220877,1,3.62396390239661,4.97866870963712,0.0678322513620305,5.37655711084674,0.433033959938321,5.37655711084674,67498,"Kcnv1","15",45106284,45114934,-1,"protein_coding","potassium channel, subfamily V, member 1 [Source:MGI Symbol;Acc:MGI:1914748]"
